Instancia          : mknapcb4_inst00 (Mejor Run #24)
Items / Restricc.  : 100 / 10
Mejor valor global : 23055.0
Optimo conocido    : 23064.0
Gap relativo       : 0.04%
Total switches     : 27

1. GA (poblacional) | mejor=22695.0 | 0.0s-4.4s | iters=284
2. VNS (trayectoria) | mejor=23055.0 | 4.4s-10.2s | iters=108
3. PSO (poblacional) | mejor=23055.0 | 10.2s-14.4s | iters=108
4. ILS (trayectoria) | mejor=23055.0 | 14.4s-22.7s | iters=108
5. WOA (poblacional) | mejor=23055.0 | 22.7s-26.9s | iters=108
6. SA (trayectoria) | mejor=23055.0 | 26.9s-29.5s | iters=108
7. ACO (poblacional) | mejor=23055.0 | 29.5s-33.6s | iters=108
8. TS (trayectoria) | mejor=23055.0 | 33.6s-35.0s | iters=108
9. GWO (poblacional) | mejor=23055.0 | 35.0s-39.1s | iters=108
10. VNS (trayectoria) | mejor=23055.0 | 39.1s-45.1s | iters=108
11. EHO (poblacional) | mejor=23055.0 | 45.1s-49.3s | iters=108
12. SA (trayectoria) | mejor=23055.0 | 49.3s-51.9s | iters=108
13. EHO (poblacional) | mejor=23055.0 | 51.9s-56.1s | iters=108
14. ILS (trayectoria) | mejor=23055.0 | 56.1s-63.0s | iters=108
15. PSO (poblacional) | mejor=23055.0 | 63.0s-67.1s | iters=108
16. ILS (trayectoria) | mejor=23055.0 | 67.1s-73.9s | iters=108
17. GWO (poblacional) | mejor=23055.0 | 73.9s-78.1s | iters=108
18. VNS (trayectoria) | mejor=23055.0 | 78.1s-84.2s | iters=108
19. PSO (poblacional) | mejor=23055.0 | 84.2s-88.3s | iters=108
20. TS (trayectoria) | mejor=23055.0 | 88.3s-89.7s | iters=108
21. ACO (poblacional) | mejor=23055.0 | 89.7s-93.7s | iters=108
22. TS (trayectoria) | mejor=23055.0 | 93.7s-95.1s | iters=108
23. GWO (poblacional) | mejor=23055.0 | 95.1s-99.2s | iters=108
24. VNS (trayectoria) | mejor=23055.0 | 99.2s-105.1s | iters=108
25. GA (poblacional) | mejor=23055.0 | 105.1s-106.7s | iters=108
26. VNS (trayectoria) | mejor=23055.0 | 106.7s-112.7s | iters=108
27. PSO (poblacional) | mejor=23055.0 | 112.7s-116.8s | iters=108
