rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,GA,1.48,24195.161290,83.689942,24201.000000,131.500000,24165.700222,24224.622359,24034.000000,24337.000000,2.648395e-01,3.865534e-05,6.656941e-07,Mejor (+) ***
2,ACO,3.06,24065.838710,113.053703,24033.000000,141.500000,24026.040822,24105.636597,23912.000000,24329.000000,3.806595e-02,3.369275e-01,3.675670e-01,Similar (=) ns
3,Hybrid DTW,3.55,24014.354839,151.123250,24026.000000,173.000000,23961.155466,24067.554211,23596.000000,24253.000000,1.127381e-01,1.000000e+00,1.000000e+00,=
4,GWO,4.32,23984.709677,91.980140,23972.000000,121.000000,23952.330240,24017.089114,23803.000000,24215.000000,8.270818e-01,2.639701e-01,1.393259e-01,Similar (=) ns
5,SA,4.45,23951.225806,134.379242,23964.000000,176.000000,23903.920767,23998.530846,23752.000000,24234.000000,2.758583e-01,1.038156e-01,4.263025e-02,Similar (=) ns
6,WOA,4.52,23953.516129,76.442515,23953.000000,83.500000,23926.606346,23980.425912,23776.000000,24175.000000,3.919477e-01,6.062360e-02,1.060886e-02,Similar (=) ns
7,EHO,6.68,23714.548387,173.814430,23702.000000,267.000000,23653.361121,23775.735654,23351.000000,24005.000000,5.723933e-01,4.524644e-06,4.001581e-08,Peor (-) ***
8,PSO,7.94,23297.451613,141.516981,23325.000000,195.000000,23247.633901,23347.269325,23039.000000,23625.000000,8.524293e-01,1.172121e-06,1.544705e-11,Peor (-) ***
