rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,Hybrid DTW,2.52,2260.932889,52.742948,2232.421257,32.469687,2242.365980,2279.499799,2217.978531,2367.889228,7.379602e-07,1.000000e+00,1.000000e+00,=
2,GWO,2.61,2284.788574,64.820830,2242.242286,123.542068,2261.969932,2307.607217,2204.361920,2384.843378,4.656475e-05,5.682234e-01,4.061794e-01,Similar (=) ns
3,ACO,2.68,2246.397066,10.140095,2244.050466,12.746372,2242.827485,2249.966648,2233.836628,2279.125052,3.304331e-03,7.793472e-01,5.922372e-02,Similar (=) ns
4,EHO,3.84,2297.452984,66.432772,2257.782636,113.437238,2274.066895,2320.839073,2225.297127,2469.518819,5.105984e-04,1.356481e-03,3.900388e-03,Peor (-) **
5,PSO,4.13,2322.827004,55.189407,2346.056327,64.593706,2303.398876,2342.255132,2224.062760,2375.456526,1.425285e-06,2.607331e-04,8.920081e-04,Peor (-) ***
6,WOA,5.23,2357.887604,113.598055,2356.878709,138.004246,2317.898090,2397.877117,2235.622734,2751.184736,5.541852e-04,4.656613e-09,9.615736e-07,Peor (-) ***
