rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,SA,1.35,112869.645161,341.239461,112865.000000,348.000000,112749.519865,112989.770458,112312.000000,113665.000000,3.480859e-01,1.101416e-02,1.575394e-02,Mejor (+) *
2,Hybrid DTW,1.90,112591.903226,428.979592,112621.000000,650.500000,112440.891088,112742.915364,111817.000000,113312.000000,2.264540e-01,1.000000e+00,1.000000e+00,=
3,GA,2.84,112005.064516,321.903188,112037.000000,463.000000,111891.746098,112118.382934,111272.000000,112630.000000,8.523639e-01,2.306403e-05,1.278352e-06,Peor (-) ***
4,WOA,4.42,111256.387097,320.050483,111287.000000,352.000000,111143.720880,111369.053314,110371.000000,111788.000000,3.526869e-01,1.173503e-06,1.400201e-11,Peor (-) ***
5,GWO,4.52,111242.096774,240.625623,111238.000000,200.500000,111157.390204,111326.803344,110705.000000,111888.000000,2.325138e-01,9.313226e-10,1.543802e-11,Peor (-) ***
6,EHO,6.19,110189.000000,502.752955,110184.000000,653.000000,110012.017691,110365.982309,109084.000000,110990.000000,1.747355e-01,9.313226e-10,1.401024e-11,Peor (-) ***
7,PSO,6.77,109751.516129,231.281628,109772.000000,342.000000,109670.098892,109832.933366,109273.000000,110121.000000,4.328416e-01,9.313226e-10,1.399379e-11,Peor (-) ***
8,ACO,8.00,106188.322581,581.689859,106155.000000,677.000000,105983.552398,106393.092763,105082.000000,107678.000000,4.432734e-01,9.313226e-10,1.401024e-11,Peor (-) ***
