rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,Hybrid DTW,1.71,2220.248874,3.343995,2220.723926,1.126398,2219.071699,2221.426049,2202.674801,2222.819132,1.634959e-10,1.000000e+00,1.000000e+00,=
2,EHO,2.61,2222.127509,1.987983,2221.828514,2.052302,2221.427686,2222.827331,2216.021367,2225.872682,2.725141e-02,6.266404e-05,1.439884e-04,Peor (-) ***
3,PSO,3.32,2261.909459,59.090445,2221.351960,118.099076,2241.108062,2282.710855,2200.707204,2343.739995,3.758273e-07,2.000361e-03,7.474508e-03,Peor (-) **
4,GWO,3.48,2223.959390,7.253282,2226.409525,5.635612,2221.406044,2226.512737,2201.936509,2232.401969,4.524586e-05,9.147610e-03,9.839439e-06,Peor (-) **
5,ACO,4.26,2227.499838,1.898362,2227.355414,2.564566,2226.831565,2228.168112,2222.803348,2230.206637,2.630574e-01,9.313226e-10,1.544705e-11,Peor (-) ***
6,WOA,5.61,2253.110486,43.433550,2238.699141,8.997599,2237.820730,2268.400242,2228.473053,2397.793181,1.199192e-08,9.313226e-10,1.401846e-11,Peor (-) ***
