rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,PSO,2.10,9733.573243,4997.141982,9162.714298,7409.104755,7974.447381,11492.699105,3168.681581,22290.097104,1.109071e-01,2.810647e-01,4.727528e-01,Similar (=) ns
2,Hybrid DTW,2.50,10958.597510,5919.096773,10112.402937,8951.779578,8874.919229,13042.275791,2900.000000,21982.906347,9.628386e-02,1.000000e+00,1.000000e+00,=
3,EHO,2.60,12144.124196,5173.525226,12117.187022,6402.052051,10322.906777,13965.341615,2900.000000,21701.809857,3.435755e-01,3.388562e-01,3.789016e-01,Similar (=) ns
4,ACO,3.74,16669.228084,5632.800541,17431.919325,7820.230359,14686.333633,18652.122536,2969.815517,22224.096613,5.336342e-04,1.953514e-04,5.335354e-04,Peor (-) ***
5,WOA,4.42,2754376.161466,9768317.217736,25099.199797,117828.965679,-684329.304336,6193081.627268,9756.162450,45725368.794982,5.921545e-11,2.328306e-08,5.079968e-06,Peor (-) ***
6,GWO,5.65,1959260.924375,2502385.916778,617993.349474,3402714.545847,1078355.038769,2840166.809981,8585.056463,8442249.637619,1.959842e-05,1.862645e-09,2.161048e-10,Peor (-) ***
