rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,SA,1.35,113261.290323,320.534158,113305.000000,529.000000,113148.453840,113374.126806,112672.000000,113893.000000,4.381390e-01,1.460547e-01,8.715289e-02,Similar (=) ns
2,Hybrid DTW,1.74,113115.096774,433.380999,113199.000000,597.000000,112962.535225,113267.658324,112132.000000,113974.000000,1.474234e-01,1.000000e+00,1.000000e+00,=
3,GA,3.29,112378.806452,316.427708,112419.000000,311.000000,112267.415547,112490.197356,111791.000000,113100.000000,6.963141e-01,1.573935e-07,1.339729e-08,Peor (-) ***
4,GWO,4.19,112074.516129,222.237241,112073.000000,317.000000,111996.282755,112152.749503,111680.000000,112471.000000,5.059095e-01,2.793968e-09,4.869916e-11,Peor (-) ***
5,WOA,4.42,112027.838710,251.581411,111969.000000,345.000000,111939.275413,112116.402006,111579.000000,112582.000000,5.673609e-01,9.313226e-10,4.429827e-11,Peor (-) ***
6,EHO,6.19,110452.129032,487.682188,110459.000000,729.000000,110280.452031,110623.806033,109412.000000,111177.000000,2.528187e-01,1.173503e-06,1.400201e-11,Peor (-) ***
7,PSO,6.81,110172.516129,201.260009,110129.000000,283.000000,110101.667294,110243.364964,109846.000000,110771.000000,1.166693e-01,9.313226e-10,1.399379e-11,Peor (-) ***
8,ACO,8.00,106593.612903,412.701803,106589.000000,538.500000,106448.330976,106738.894830,105793.000000,107678.000000,6.049779e-01,9.313226e-10,1.400201e-11,Peor (-) ***
