rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,EHO,2.39,2756.622449,152.057466,2750.427166,300.000000,2703.094208,2810.150690,2600.000000,3000.000000,1.625663e-04,1.406060e-01,1.078669e-01,Similar (=) ns
2,ACO,3.00,2738.939224,139.488657,2750.427164,151.075109,2689.835536,2788.042913,2600.000011,3000.000003,9.831111e-05,4.102047e-01,4.141756e-01,Similar (=) ns
3,Hybrid DTW,3.27,2774.336872,138.339555,2750.427262,299.989578,2725.637697,2823.036046,2600.000000,3000.000125,8.155207e-04,1.000000e+00,1.000000e+00,=
4,GWO,3.68,2783.773136,155.129897,2731.540320,291.575743,2729.163318,2838.382954,2600.379862,3096.947325,2.070772e-03,6.495812e-01,5.637898e-01,Similar (=) ns
5,WOA,4.32,2884.927506,278.984233,2766.785312,439.523100,2786.717693,2983.137319,2600.427758,3749.886529,1.776682e-03,5.086471e-03,1.802032e-02,Peor (-) **
6,PSO,4.34,2852.792613,154.209406,2781.733277,133.298254,2798.506832,2907.078394,2600.000000,3237.288235,4.874066e-04,9.271025e-03,1.035503e-01,Peor (-) **
