rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,PSO,1.44,300.000000,0.000000,300.000000,0.000000,300.000000,300.000000,300.000000,300.000000,1.352676e-06,5.601762e-06,3.008230e-09,Mejor (+) ***
2,EHO,1.71,300.000000,0.000000,300.000000,0.000000,300.000000,300.000000,300.000000,300.000000,1.720204e-05,5.839997e-06,3.926922e-08,Mejor (+) ***
3,Hybrid DTW,2.92,324.169094,134.451151,300.000000,0.000003,276.838740,371.499447,300.000000,1048.613048,4.653905e-12,1.000000e+00,1.000000e+00,=
4,GWO,4.13,368.269998,219.696589,318.407126,35.343319,290.931001,445.608996,301.285323,1540.559220,2.579378e-11,1.895241e-06,2.360566e-10,Peor (-) ***
5,ACO,4.81,639.539791,440.729246,541.328529,275.340520,484.391465,794.688117,305.657969,2465.299434,3.955635e-07,1.381151e-06,2.154320e-10,Peor (-) ***
6,WOA,6.00,7006.101420,8022.479698,5189.600870,4490.459061,4181.976837,9830.226003,1206.334064,45895.673818,1.887665e-08,9.313226e-10,1.396916e-11,Peor (-) ***
