iteracion,epoch,mh,tipo,fitness_best,fitness_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
1,1,PSO,poblacional,107201.0,107201.0,False,False,,,,,,,0,0,1,Llenando ventana
2,1,PSO,poblacional,107201.0,107201.0,False,False,,,,,,,0,0,2,Llenando ventana
3,1,PSO,poblacional,107243.0,107243.0,False,False,,,,,,,0,0,3,Llenando ventana
4,1,PSO,poblacional,107243.0,107243.0,False,False,,,,,,,0,0,4,Llenando ventana
5,1,PSO,poblacional,107243.0,107243.0,False,False,,,,,,,1,0,5,Llenando ventana
6,1,PSO,poblacional,107243.0,107243.0,False,False,,,,,,,2,0,6,Llenando ventana
7,1,PSO,poblacional,107260.0,107260.0,False,False,,,,,,,3,0,7,Llenando ventana
8,1,PSO,poblacional,107379.0,107379.0,False,False,,,,,,,4,0,8,Llenando ventana
9,1,PSO,poblacional,107566.0,107566.0,False,False,,,,,,,5,0,9,Llenando ventana
10,1,PSO,poblacional,107566.0,107566.0,False,False,,,,,,,6,0,10,Llenando ventana
11,1,PSO,poblacional,107566.0,107566.0,False,False,,,,,,,7,0,11,Llenando ventana
12,1,PSO,poblacional,108411.0,108411.0,False,False,,,,,,,8,0,12,Llenando ventana
13,1,PSO,poblacional,108411.0,108411.0,False,False,,,,,,,9,0,13,Llenando ventana
14,1,PSO,poblacional,108411.0,108411.0,False,False,,,,,,,10,0,14,Llenando ventana
15,1,PSO,poblacional,108411.0,108411.0,False,False,,,,,,,11,0,15,Llenando ventana
16,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,12,0,16,Llenando ventana
17,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,13,0,17,Llenando ventana
18,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,14,0,18,Llenando ventana
19,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,15,0,19,Llenando ventana
20,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,16,0,20,Llenando ventana
21,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,17,0,21,Llenando ventana
22,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,18,0,22,Llenando ventana
23,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,19,0,23,Llenando ventana
24,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,20,0,24,Llenando ventana
25,1,PSO,poblacional,108484.0,108484.0,False,False,,,,,,,21,0,25,Llenando ventana
26,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,0,0,26,Llenando ventana
27,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,1,0,27,Llenando ventana
28,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,2,0,28,Llenando ventana
29,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,3,0,29,Llenando ventana
30,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,4,0,30,Llenando ventana
31,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,5,0,31,Llenando ventana
32,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,6,0,32,Llenando ventana
33,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,7,0,33,Llenando ventana
34,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,8,0,34,Llenando ventana
35,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,9,0,35,Llenando ventana
36,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,10,0,36,Llenando ventana
37,1,PSO,poblacional,108712.0,108712.0,False,False,,,,,,,11,0,37,Llenando ventana
38,1,PSO,poblacional,108927.0,108927.0,False,False,,,,,,,12,0,38,Llenando ventana
39,1,PSO,poblacional,108927.0,108927.0,False,False,,,,,,,13,0,39,Llenando ventana
40,1,PSO,poblacional,108927.0,108927.0,False,False,,,,,,,14,0,40,Llenando ventana
41,1,PSO,poblacional,108927.0,108927.0,False,False,,,,,,,15,0,41,Llenando ventana
42,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,16,0,42,Llenando ventana
43,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,17,0,43,Llenando ventana
44,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,18,0,44,Llenando ventana
45,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,19,0,45,Llenando ventana
46,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,20,0,46,Llenando ventana
47,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,21,0,47,Llenando ventana
48,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,22,0,48,Llenando ventana
49,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,23,0,49,Llenando ventana
50,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,24,0,50,Llenando ventana
51,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,25,0,51,Llenando ventana
52,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,26,0,52,Llenando ventana
53,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,27,0,53,Llenando ventana
54,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,0,0,54,Llenando ventana
55,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,1,0,55,Llenando ventana
56,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,2,0,56,Llenando ventana
57,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,3,0,57,Llenando ventana
58,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,4,0,58,Llenando ventana
59,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,5,0,59,Llenando ventana
60,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,0,0,60,Llenando ventana
61,1,PSO,poblacional,108995.0,108995.0,False,False,,,,,,,0,0,61,Llenando ventana
62,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,1,0,62,Llenando ventana
63,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,2,0,63,Llenando ventana
64,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,3,0,64,Llenando ventana
65,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,4,0,65,Llenando ventana
66,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,5,0,66,Llenando ventana
67,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,6,0,67,Llenando ventana
68,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,7,0,68,Llenando ventana
69,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,8,0,69,Llenando ventana
70,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,9,0,70,Llenando ventana
71,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,10,0,71,Llenando ventana
72,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,11,0,72,Llenando ventana
73,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,12,0,73,Llenando ventana
74,1,PSO,poblacional,109316.0,109316.0,False,False,,,,,,,13,0,74,Llenando ventana
75,1,PSO,poblacional,109316.0,109316.0,True,False,1510.999999999971,1505.0,5.999999999970896,7.5,37.5,22.5,14,0,75,Explotacion activa
76,1,PSO,poblacional,109316.0,109316.0,True,False,1208.2000000000407,1202.0,6.200000000040745,7.5,37.5,22.5,15,0,76,Explotacion activa
77,1,PSO,poblacional,109316.0,109316.0,True,False,1161.399999999965,1155.0,6.399999999965075,7.5,37.5,22.5,16,0,77,Explotacion activa
78,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,7.5,37.5,22.5,17,0,78,Explotacion activa
79,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,7.5,37.5,22.5,18,0,79,Explotacion activa
80,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,7.5,37.5,22.5,19,0,80,Explotacion activa
81,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,7.5,37.5,22.5,20,0,81,Explotacion activa
82,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,7.5,37.5,22.5,21,0,82,Explotacion activa
83,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,7.5,37.5,22.5,22,0,83,Explotacion activa
84,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,762.5399999999528,6.599999999947613,23,1,84,Explotacion activa
85,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,24,2,85,Explotacion activa
86,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,25,3,86,Explotacion activa
87,1,PSO,poblacional,109316.0,109316.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,26,4,87,Explotacion activa
88,1,PSO,poblacional,109517.0,109517.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,27,5,88,Explotacion activa
89,1,PSO,poblacional,109517.0,109517.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,28,6,89,Explotacion activa
90,1,PSO,poblacional,109517.0,109517.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,29,7,90,Explotacion activa
91,1,PSO,poblacional,109517.0,109517.0,True,False,591.5999999999476,585.0,6.599999999947613,585.0,591.5999999999476,6.599999999947613,30,8,91,Explotacion activa
