rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,EHO,2.10,405.244922,3.132731,404.333182,4.798415,404.142118,406.347726,400.032886,408.916102,8.796247e-05,1.434714e-03,2.208320e-03,Mejor (+) **
2,ACO,3.21,409.368794,12.820682,406.787122,2.451953,404.855576,413.882013,400.216358,477.421349,4.675701e-11,6.287522e-01,7.772400e-01,Similar (=) ns
3,Hybrid DTW,3.34,411.577483,18.162585,408.916102,4.418610,405.183774,417.971192,400.115746,479.006372,3.491771e-10,1.000000e+00,1.000000e+00,=
4,WOA,3.81,419.622425,25.311566,408.917590,18.973904,410.712086,428.532764,400.024597,479.204198,7.697002e-06,7.593795e-02,4.550510e-01,Similar (=) ns
5,PSO,3.90,416.970040,24.108638,408.916102,5.947605,408.483163,425.456917,400.113339,504.212332,2.271436e-08,1.879853e-02,9.716415e-01,Peor (-) *
6,GWO,4.65,416.113663,18.593271,409.021850,2.996057,409.568341,422.658986,402.481330,471.079118,1.753050e-08,3.558175e-02,5.033973e-03,Peor (-) *
