rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,WOA,2.65,3535.329296,1840.390742,2933.601869,1959.459104,2887.463184,4183.195409,1855.925109,8144.606512,4.421737e-05,4.559155e-01,5.449274e-01,Similar (=) ns
2,PSO,3.03,3947.251652,2174.028503,2792.084620,3029.822955,3181.936242,4712.567062,1809.879414,8021.470052,1.187729e-04,6.357008e-01,9.214956e-01,Similar (=) ns
3,EHO,3.13,3829.465392,1767.135167,3830.716717,2612.809496,3207.387175,4451.543609,1824.819111,7473.160959,6.383103e-03,9.000834e-01,8.547812e-01,Similar (=) ns
4,Hybrid DTW,3.23,3947.200337,1997.294441,3293.525391,2985.390478,3244.099981,4650.300692,1810.459222,8017.429029,1.882522e-03,1.000000e+00,1.000000e+00,=
5,GWO,4.00,5093.885833,2635.228745,4801.590188,5847.531175,4166.215766,6021.555900,2003.794135,8347.103870,7.785138e-05,8.650197e-02,6.721786e-02,Similar (=) ns
6,ACO,4.97,15608.376822,33620.129927,6944.202899,3455.301369,3773.203786,27443.549858,1903.335436,186059.024065,1.678030e-10,3.177859e-05,1.755102e-05,Peor (-) ***
