rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,SA,1.19,117734.580645,395.614608,117792.000000,511.000000,117595.313862,117873.847428,116722.000000,118557.000000,9.759052e-01,4.531760e-04,7.465066e-04,Mejor (+) ***
2,Hybrid DTW,1.81,117369.967742,388.959679,117282.000000,614.500000,117233.043669,117506.891815,116550.000000,118015.000000,2.026439e-01,1.000000e+00,1.000000e+00,=
3,GA,3.13,115350.612903,374.743617,115362.000000,645.000000,115218.693260,115482.532547,114780.000000,116075.000000,5.384158e-02,9.313226e-10,1.401024e-11,Peor (-) ***
4,GWO,4.39,114780.258065,250.286232,114806.000000,373.500000,114692.150705,114868.365424,114375.000000,115293.000000,5.898719e-01,9.313226e-10,1.401024e-11,Peor (-) ***
5,WOA,4.48,114762.225806,294.467849,114738.000000,373.000000,114658.565352,114865.886261,114317.000000,115633.000000,1.052372e-01,9.313226e-10,1.401024e-11,Peor (-) ***
6,ACO,6.48,112701.193548,455.947762,112624.000000,531.500000,112540.687903,112861.699194,111898.000000,113767.000000,9.510079e-02,9.313226e-10,1.401024e-11,Peor (-) ***
7,EHO,7.19,112191.129032,599.022245,112227.000000,855.500000,111980.257393,112402.000672,110874.000000,113500.000000,9.594021e-01,9.313226e-10,1.401024e-11,Peor (-) ***
8,PSO,7.32,112283.580645,128.159217,112272.000000,201.000000,112238.465218,112328.696072,112051.000000,112487.000000,2.087337e-01,9.313226e-10,1.400201e-11,Peor (-) ***
