rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,Hybrid DTW,2.27,3074.314276,106.780454,3036.398002,64.832045,3036.724738,3111.903814,2954.550312,3348.145243,5.048285e-06,1.000000e+00,1.000000e+00,=
2,ACO,2.52,3051.474273,59.004538,3036.398002,7.346707,3030.703119,3072.245428,3009.939665,3271.409615,3.724096e-08,5.682234e-01,5.355998e-01,Similar (=) ns
3,GWO,2.58,3067.414289,89.485041,3037.421891,99.351492,3035.913193,3098.915385,2954.861312,3335.834336,3.962143e-03,9.000834e-01,6.625086e-01,Similar (=) ns
4,EHO,2.73,3088.440425,104.233484,3043.074503,82.519095,3051.747488,3125.133363,3009.939665,3353.356313,2.491721e-06,1.359078e-01,3.711589e-01,Similar (=) ns
5,PSO,5.06,3961.377425,653.023153,3741.165205,1029.605086,3731.496041,4191.258809,3063.025943,5493.636635,1.079287e-01,9.313226e-10,1.968793e-10,Peor (-) ***
6,WOA,5.84,5335.531741,1273.247916,5525.253655,2160.276121,4887.314870,5783.748611,3171.044507,7144.123384,4.081423e-02,9.313226e-10,2.262471e-11,Peor (-) ***
