Funcion            : CEC 10 (F10_Composition_Function_2) (Mejor Run #01)
Dimension          : 10
Limites            : [-100.0, 100.0]
Optimo conocido    : 2400.000000
Mejor valor global : 4297.789639
Total switches     : 22

1. PSO (poblacional) | mejor=21464.764430 | 0.0s-0.1s | iters=41
2. WOA (poblacional) | mejor=21464.764430 | 0.1s-0.1s | iters=41
3. EHO (poblacional) | mejor=6363.317806 | 0.1s-0.2s | iters=41
4. WOA (poblacional) | mejor=4347.544319 | 0.2s-0.3s | iters=41
5. ACO (poblacional) | mejor=4347.544319 | 0.3s-0.3s | iters=41
6. ACO (poblacional) | mejor=4347.544319 | 0.3s-0.4s | iters=41
7. PSO (poblacional) | mejor=4347.544319 | 0.4s-0.4s | iters=41
8. PSO (poblacional) | mejor=4347.544319 | 0.4s-0.5s | iters=41
9. PSO (poblacional) | mejor=4347.544319 | 0.5s-0.6s | iters=41
10. WOA (poblacional) | mejor=4347.544319 | 0.6s-0.7s | iters=41
11. GWO (poblacional) | mejor=4347.544319 | 0.7s-0.8s | iters=41
12. PSO (poblacional) | mejor=4347.544319 | 0.8s-0.8s | iters=41
13. ACO (poblacional) | mejor=4297.789656 | 0.8s-1.1s | iters=174
14. GWO (poblacional) | mejor=4297.789656 | 1.1s-1.1s | iters=41
15. WOA (poblacional) | mejor=4297.789639 | 1.1s-1.2s | iters=41
16. GWO (poblacional) | mejor=4297.789639 | 1.2s-1.3s | iters=41
17. PSO (poblacional) | mejor=4297.789639 | 1.3s-1.4s | iters=41
18. GWO (poblacional) | mejor=4297.789639 | 1.4s-1.4s | iters=41
19. ACO (poblacional) | mejor=4297.789639 | 1.4s-1.5s | iters=41
20. WOA (poblacional) | mejor=4297.789639 | 1.5s-1.6s | iters=41
21. WOA (poblacional) | mejor=4297.789639 | 1.6s-1.6s | iters=41
22. ACO (poblacional) | mejor=4297.789639 | 1.6s-1.7s | iters=41
