rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,EHO,1.52,401.480900,1.734036,401.135755,0.469349,400.870473,402.091327,400.161636,409.605951,4.122585e-09,7.781666e-05,1.081199e-04,Mejor (+) ***
2,Hybrid DTW,2.65,403.564214,2.515068,403.197575,3.562517,402.678843,404.449584,400.012958,408.969855,2.150404e-02,1.000000e+00,1.000000e+00,=
3,PSO,3.52,405.427728,3.016438,406.728622,5.587922,404.365862,406.489593,400.000158,407.560511,4.034360e-07,1.400452e-02,4.706342e-02,Peor (-) *
4,ACO,3.77,406.702106,1.306046,406.483737,1.353969,406.242343,407.161869,404.468604,409.588740,2.673616e-02,4.003756e-06,1.545356e-05,Peor (-) ***
5,GWO,4.23,407.812353,5.478405,406.970314,0.278799,405.883810,409.740896,403.457672,436.590510,1.234943e-10,2.211891e-06,7.208596e-07,Peor (-) ***
6,WOA,5.32,434.968781,38.713328,418.494317,52.040523,421.340668,448.596895,401.314861,549.032067,3.989892e-05,4.656613e-09,6.964144e-08,Peor (-) ***
