funcion,run,mejor_valor,valor_optimo
F2_Shifted_Rotated_Rosenbrock,17,405.26293098206395,400.0
F2_Shifted_Rotated_Rosenbrock,18,408.91610222517653,400.0
F2_Shifted_Rotated_Rosenbrock,19,404.59226709992674,400.0
F2_Shifted_Rotated_Rosenbrock,20,408.91610192810145,400.0
F2_Shifted_Rotated_Rosenbrock,21,408.9161019277813,400.0
F2_Shifted_Rotated_Rosenbrock,22,404.4027170982792,400.0
F2_Shifted_Rotated_Rosenbrock,23,400.31027752477615,400.0
F2_Shifted_Rotated_Rosenbrock,24,408.9161019277824,400.0
F2_Shifted_Rotated_Rosenbrock,25,408.9161019277813,400.0
F2_Shifted_Rotated_Rosenbrock,26,404.11071162328665,400.0
F2_Shifted_Rotated_Rosenbrock,27,408.91610192778137,400.0
F2_Shifted_Rotated_Rosenbrock,28,408.91610192778137,400.0
F2_Shifted_Rotated_Rosenbrock,29,408.9161019277813,400.0
F2_Shifted_Rotated_Rosenbrock,30,400.11574559332706,400.0
F2_Shifted_Rotated_Rosenbrock,31,408.9161019277813,400.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,1,605.6646955265417,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,2,601.8680674872569,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,3,600.0216933467514,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,4,613.1954279923178,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,5,600.0847456417296,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,6,600.1177650478796,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,7,602.1759177025754,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,8,600.0109782449788,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,9,601.9132150309032,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,10,605.849427750178,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,11,601.6823845168234,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,12,600.0871054172504,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,13,602.4117115912888,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,14,600.0536532547076,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,15,610.7652290699073,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,16,600.1657303298645,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,17,600.779517045878,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,18,600.0463170223352,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,19,603.1381548652118,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,20,600.835970437753,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,21,604.296240428305,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,22,609.8024938506469,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,23,600.2537056426801,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,24,602.9013150058677,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,25,607.9185266955346,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,26,600.2830288289052,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,27,602.6645140313702,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,28,601.4433829231833,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,29,605.805938261421,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,30,605.5691061370466,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,31,609.0238240527115,600.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,1,819.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,2,814.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,3,822.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,4,812.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,5,823.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,6,816.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,7,833.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,8,810.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,9,811.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,10,825.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,11,807.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,12,804.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,13,807.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,14,824.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,15,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,16,812.3620466032222,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,17,812.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,18,824.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,19,812.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,20,806.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,21,809.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,22,812.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,23,830.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,24,817.0112853713536,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,25,835.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,26,818.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,27,816.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,28,818.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,29,809.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,30,810.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,31,823.0,800.0
F5_Shifted_Rotated_Levy,1,900.000077091148,900.0
F5_Shifted_Rotated_Levy,2,900.0000016408957,900.0
F5_Shifted_Rotated_Levy,3,900.0000801914142,900.0
F5_Shifted_Rotated_Levy,4,900.4543240185919,900.0
F5_Shifted_Rotated_Levy,5,900.0000184371685,900.0
F5_Shifted_Rotated_Levy,6,900.0,900.0
F5_Shifted_Rotated_Levy,7,901.3629720557748,900.0
F5_Shifted_Rotated_Levy,8,900.0000016165126,900.0
F5_Shifted_Rotated_Levy,9,900.0000407658054,900.0
F5_Shifted_Rotated_Levy,10,900.0895282504165,900.0
F5_Shifted_Rotated_Levy,11,900.0000000000003,900.0
F5_Shifted_Rotated_Levy,12,900.0000000003454,900.0
F5_Shifted_Rotated_Levy,13,900.000041647062,900.0
F5_Shifted_Rotated_Levy,14,900.0000000000001,900.0
F5_Shifted_Rotated_Levy,15,900.0000000000051,900.0
F5_Shifted_Rotated_Levy,16,900.0895282504167,900.0
F5_Shifted_Rotated_Levy,17,900.0000000000003,900.0
F5_Shifted_Rotated_Levy,18,900.0000250787285,900.0
F5_Shifted_Rotated_Levy,19,902.612953518187,900.0
F5_Shifted_Rotated_Levy,20,900.0000002673603,900.0
F5_Shifted_Rotated_Levy,21,900.0000000000001,900.0
F5_Shifted_Rotated_Levy,22,900.0000019911886,900.0
F5_Shifted_Rotated_Levy,23,900.0000024301563,900.0
F5_Shifted_Rotated_Levy,24,900.454324018591,900.0
F5_Shifted_Rotated_Levy,25,900.000000000001,900.0
F5_Shifted_Rotated_Levy,26,900.4543240185915,900.0
F5_Shifted_Rotated_Levy,27,900.0000002217274,900.0
F5_Shifted_Rotated_Levy,28,900.0895282504166,900.0
F5_Shifted_Rotated_Levy,29,900.0000071262916,900.0
F5_Shifted_Rotated_Levy,30,900.0000548492634,900.0
F5_Shifted_Rotated_Levy,31,900.5438522728756,900.0
F6_Hybrid_Function_1,1,5160.224127401145,1800.0
F6_Hybrid_Function_1,2,2602.9639861248634,1800.0
F6_Hybrid_Function_1,3,3691.9835169492753,1800.0
F6_Hybrid_Function_1,4,2443.740227603378,1800.0
F6_Hybrid_Function_1,5,2392.5398352408715,1800.0
F6_Hybrid_Function_1,6,4501.279080120654,1800.0
F6_Hybrid_Function_1,7,2018.65974762569,1800.0
F6_Hybrid_Function_1,8,4031.1090952768945,1800.0
F6_Hybrid_Function_1,9,7246.009883947095,1800.0
F6_Hybrid_Function_1,10,7508.016047386408,1800.0
F6_Hybrid_Function_1,11,3081.4383871683112,1800.0
F6_Hybrid_Function_1,12,1986.1405226891764,1800.0
F6_Hybrid_Function_1,13,5186.149377790947,1800.0
F6_Hybrid_Function_1,14,1819.0516584951636,1800.0
F6_Hybrid_Function_1,15,3293.525390652743,1800.0
F6_Hybrid_Function_1,16,2288.8621060775513,1800.0
F6_Hybrid_Function_1,17,5505.128514459369,1800.0
F6_Hybrid_Function_1,18,6055.432992328648,1800.0
F6_Hybrid_Function_1,19,4553.146905077077,1800.0
F6_Hybrid_Function_1,20,7557.919122737675,1800.0
F6_Hybrid_Function_1,21,6845.725196040335,1800.0
F6_Hybrid_Function_1,22,4393.943360519483,1800.0
F6_Hybrid_Function_1,23,2156.606908101663,1800.0
F6_Hybrid_Function_1,24,5183.328829754131,1800.0
F6_Hybrid_Function_1,25,2661.1334446224023,1800.0
F6_Hybrid_Function_1,26,1879.4865498658405,1800.0
F6_Hybrid_Function_1,27,2138.8430774796934,1800.0
F6_Hybrid_Function_1,28,1810.459221936273,1800.0
F6_Hybrid_Function_1,29,2242.0903425619736,1800.0
F6_Hybrid_Function_1,30,8017.42902890175,1800.0
F6_Hybrid_Function_1,31,2110.8439488684808,1800.0
F7_Hybrid_Function_2,1,2020.2779591491358,2000.0
F7_Hybrid_Function_2,2,2019.9993914696988,2000.0
F7_Hybrid_Function_2,3,2028.051167890044,2000.0
F7_Hybrid_Function_2,4,2020.9970137214398,2000.0
F7_Hybrid_Function_2,5,2023.652980917286,2000.0
F7_Hybrid_Function_2,6,2020.6232238197713,2000.0
F7_Hybrid_Function_2,7,2020.9949794358517,2000.0
F7_Hybrid_Function_2,8,2022.0613411781658,2000.0
F7_Hybrid_Function_2,9,2022.1971570212295,2000.0
F7_Hybrid_Function_2,10,2020.042593008378,2000.0
F7_Hybrid_Function_2,11,2022.5482209632848,2000.0
F7_Hybrid_Function_2,12,2025.5984520312566,2000.0
F7_Hybrid_Function_2,13,2019.9996452608837,2000.0
F7_Hybrid_Function_2,14,2019.9971572297916,2000.0
F7_Hybrid_Function_2,15,2021.441122524023,2000.0
F7_Hybrid_Function_2,16,2020.4954911984532,2000.0
F7_Hybrid_Function_2,17,2020.9946136497858,2000.0
F7_Hybrid_Function_2,18,2000.626549883314,2000.0
F7_Hybrid_Function_2,19,2021.6227797242548,2000.0
F7_Hybrid_Function_2,20,2022.7501646801036,2000.0
F7_Hybrid_Function_2,21,2020.0000749384762,2000.0
F7_Hybrid_Function_2,22,2021.301002496242,2000.0
F7_Hybrid_Function_2,23,2021.6272132853544,2000.0
F7_Hybrid_Function_2,24,2022.1611630459,2000.0
F7_Hybrid_Function_2,25,2025.9370860415768,2000.0
F7_Hybrid_Function_2,26,2020.9948391179105,2000.0
F7_Hybrid_Function_2,27,2021.6222441674386,2000.0
F7_Hybrid_Function_2,28,2021.618869001078,2000.0
F7_Hybrid_Function_2,29,2020.997525554371,2000.0
F7_Hybrid_Function_2,30,2021.1279758152348,2000.0
F7_Hybrid_Function_2,31,2029.9454924282152,2000.0
F8_Hybrid_Function_3,1,2201.3871376515954,2200.0
F8_Hybrid_Function_3,2,2220.672050053914,2200.0
F8_Hybrid_Function_3,3,2220.261868819099,2200.0
F8_Hybrid_Function_3,4,2225.490879656524,2200.0
F8_Hybrid_Function_3,5,2220.9816123120504,2200.0
F8_Hybrid_Function_3,6,2222.5986397510474,2200.0
F8_Hybrid_Function_3,7,2220.0805951695866,2200.0
F8_Hybrid_Function_3,8,2220.053782761865,2200.0
F8_Hybrid_Function_3,9,2220.475502153685,2200.0
F8_Hybrid_Function_3,10,2220.7238747347237,2200.0
F8_Hybrid_Function_3,11,2220.5996565139053,2200.0
F8_Hybrid_Function_3,12,2220.164863812505,2200.0
F8_Hybrid_Function_3,13,2220.2838701013316,2200.0
F8_Hybrid_Function_3,14,2222.749870218373,2200.0
F8_Hybrid_Function_3,15,2222.1106316857936,2200.0
F8_Hybrid_Function_3,16,2222.2654107107105,2200.0
F8_Hybrid_Function_3,17,2220.1803653819834,2200.0
F8_Hybrid_Function_3,18,2220.8534053846247,2200.0
F8_Hybrid_Function_3,19,2202.674801103386,2200.0
F8_Hybrid_Function_3,20,2220.196175873927,2200.0
F8_Hybrid_Function_3,21,2220.044682535011,2200.0
F8_Hybrid_Function_3,22,2220.1803257582515,2200.0
F8_Hybrid_Function_3,23,2221.8827952668207,2200.0
F8_Hybrid_Function_3,24,2220.0225269684274,2200.0
F8_Hybrid_Function_3,25,2220.7699613860987,2200.0
F8_Hybrid_Function_3,26,2220.676581467893,2200.0
F8_Hybrid_Function_3,27,2220.3318801137275,2200.0
F8_Hybrid_Function_3,28,2220.729111242936,2200.0
F8_Hybrid_Function_3,29,2220.9320391612437,2200.0
F8_Hybrid_Function_3,30,2220.6668978818793,2200.0
F8_Hybrid_Function_3,31,2219.9417225464385,2200.0
F9_Composition_Function_1,1,2529.284382708487,2300.0
F9_Composition_Function_1,2,2529.284382708487,2300.0
F9_Composition_Function_1,3,2676.216330969414,2300.0
F9_Composition_Function_1,4,2529.284382708487,2300.0
F9_Composition_Function_1,5,2529.284382709853,2300.0
F9_Composition_Function_1,6,2529.284382708503,2300.0
F9_Composition_Function_1,7,2529.284382708487,2300.0
F9_Composition_Function_1,8,2529.284382708487,2300.0
F9_Composition_Function_1,9,2529.284382708487,2300.0
F9_Composition_Function_1,10,2529.284382708487,2300.0
F9_Composition_Function_1,11,2529.284382708487,2300.0
F9_Composition_Function_1,12,2529.284382708487,2300.0
F9_Composition_Function_1,13,2529.284382708487,2300.0
F9_Composition_Function_1,14,2529.284382708487,2300.0
F9_Composition_Function_1,15,2529.284382708487,2300.0
F9_Composition_Function_1,16,2529.2843827084876,2300.0
F9_Composition_Function_1,17,2529.284382708487,2300.0
F9_Composition_Function_1,18,2529.2843827084976,2300.0
F9_Composition_Function_1,19,2529.284382708487,2300.0
F9_Composition_Function_1,20,2529.2843827085644,2300.0
F9_Composition_Function_1,21,2529.284382708487,2300.0
F9_Composition_Function_1,22,2529.284382708487,2300.0
F9_Composition_Function_1,23,2529.284382708487,2300.0
F9_Composition_Function_1,24,2529.284382708487,2300.0
F9_Composition_Function_1,25,2529.2843827085853,2300.0
F9_Composition_Function_1,26,2529.284382708487,2300.0
F9_Composition_Function_1,27,2529.284382708487,2300.0
F9_Composition_Function_1,28,2529.284382708487,2300.0
F9_Composition_Function_1,29,2529.284382708487,2300.0
F9_Composition_Function_1,30,2529.284382708487,2300.0
F9_Composition_Function_1,31,2529.284382708487,2300.0
F10_Composition_Function_2,1,2501.0089037237776,2400.0
F10_Composition_Function_2,2,2500.578267957753,2400.0
F10_Composition_Function_2,3,2618.223280832108,2400.0
F10_Composition_Function_2,4,2500.4840279394925,2400.0
F10_Composition_Function_2,5,2613.853274369352,2400.0
F10_Composition_Function_2,6,2500.3676930853435,2400.0
F10_Composition_Function_2,7,2411.954566891322,2400.0
F10_Composition_Function_2,8,2500.2589561075815,2400.0
F10_Composition_Function_2,9,2500.445636297928,2400.0
F10_Composition_Function_2,10,2500.312224602638,2400.0
F10_Composition_Function_2,11,2500.5378831221883,2400.0
F10_Composition_Function_2,12,2500.3360469374384,2400.0
F10_Composition_Function_2,13,2500.538482915425,2400.0
F10_Composition_Function_2,14,2500.716776089823,2400.0
F10_Composition_Function_2,15,2406.892388777726,2400.0
F10_Composition_Function_2,16,2500.4967209969514,2400.0
F10_Composition_Function_2,17,2500.5476618927955,2400.0
F10_Composition_Function_2,18,2426.8871200286517,2400.0
F10_Composition_Function_2,19,2611.0464975972027,2400.0
F10_Composition_Function_2,20,2619.700652551783,2400.0
F10_Composition_Function_2,21,2638.1117347477125,2400.0
F10_Composition_Function_2,22,2446.8941336806365,2400.0
F10_Composition_Function_2,23,2500.607779254932,2400.0
F10_Composition_Function_2,24,2500.558842944676,2400.0
F10_Composition_Function_2,25,2620.823985458099,2400.0
F10_Composition_Function_2,26,2500.4721170446364,2400.0
F10_Composition_Function_2,27,2500.549901093489,2400.0
F10_Composition_Function_2,28,2619.242255388949,2400.0
F10_Composition_Function_2,29,2639.023659101376,2400.0
F10_Composition_Function_2,30,2500.566593132608,2400.0
F10_Composition_Function_2,31,2500.5984716291027,2400.0
F11_Composition_Function_3,1,2750.42716385982,2600.0
F11_Composition_Function_3,2,2900.0000000000105,2600.0
F11_Composition_Function_3,3,3000.000004859966,2600.0
F11_Composition_Function_3,4,2750.427262257602,2600.0
F11_Composition_Function_3,5,2600.000102986009,2600.0
F11_Composition_Function_3,6,2900.0000000005134,2600.0
F11_Composition_Function_3,7,2750.467376002136,2600.0
F11_Composition_Function_3,8,2750.4271739541687,2600.0
F11_Composition_Function_3,9,2600.0000000086843,2600.0
F11_Composition_Function_3,10,2900.0000000000005,2600.0
F11_Composition_Function_3,11,2750.4271805578264,2600.0
F11_Composition_Function_3,12,2750.4271712055806,2600.0
F11_Composition_Function_3,13,2900.0000000136624,2600.0
F11_Composition_Function_3,14,2600.000000000737,2600.0
F11_Composition_Function_3,15,2900.0000000074615,2600.0
F11_Composition_Function_3,16,3000.000125005866,2600.0
F11_Composition_Function_3,17,2900.0000001392104,2600.0
F11_Composition_Function_3,18,3000.0000292451655,2600.0
F11_Composition_Function_3,19,2750.4910593979157,2600.0
F11_Composition_Function_3,20,2750.427239548368,2600.0
F11_Composition_Function_3,21,2600.000000000114,2600.0
F11_Composition_Function_3,22,2600.0000000000978,2600.0
F11_Composition_Function_3,23,2600.0207413556245,2600.0
F11_Composition_Function_3,24,2900.0000000178666,2600.0
F11_Composition_Function_3,25,2600.0000002187357,2600.0
F11_Composition_Function_3,26,2600.0000071572454,2600.0
F11_Composition_Function_3,27,2750.473121738691,2600.0
F11_Composition_Function_3,28,2900.0000001024478,2600.0
F11_Composition_Function_3,29,2600.0000932897046,2600.0
F11_Composition_Function_3,30,2750.4271736636438,2600.0
F11_Composition_Function_3,31,2900.000000086185,2600.0
F12_Composition_Function_4,1,2863.9046985844416,2700.0
F12_Composition_Function_4,2,2863.715002548297,2700.0
F12_Composition_Function_4,3,2863.879537154756,2700.0
F12_Composition_Function_4,4,2865.402703081183,2700.0
F12_Composition_Function_4,5,2862.7431630986484,2700.0
F12_Composition_Function_4,6,2863.1891260928355,2700.0
F12_Composition_Function_4,7,2863.924512134289,2700.0
F12_Composition_Function_4,8,2859.392376985386,2700.0
F12_Composition_Function_4,9,2863.8778283743263,2700.0
F12_Composition_Function_4,10,2861.530505729629,2700.0
F12_Composition_Function_4,11,2863.7148495493293,2700.0
F12_Composition_Function_4,12,2863.7148495493307,2700.0
F12_Composition_Function_4,13,2866.6619638456864,2700.0
F12_Composition_Function_4,14,2863.8778472756735,2700.0
F12_Composition_Function_4,15,2862.567376357958,2700.0
F12_Composition_Function_4,16,2863.7148495493293,2700.0
F12_Composition_Function_4,17,2866.6822460460057,2700.0
F12_Composition_Function_4,18,2868.9069185848743,2700.0
F12_Composition_Function_4,19,2864.9310079029965,2700.0
F12_Composition_Function_4,20,2862.9464610298232,2700.0
F12_Composition_Function_4,21,2863.5207392168177,2700.0
F12_Composition_Function_4,22,2865.349469167849,2700.0
F12_Composition_Function_4,23,2863.4948352028837,2700.0
F12_Composition_Function_4,24,2865.2126056033976,2700.0
F12_Composition_Function_4,25,2863.4948352029337,2700.0
F12_Composition_Function_4,26,2862.5673763735576,2700.0
F12_Composition_Function_4,27,2863.49483520288,2700.0
F12_Composition_Function_4,28,2863.1315879473045,2700.0
F12_Composition_Function_4,29,2861.4048807590616,2700.0
F12_Composition_Function_4,30,2862.567376357956,2700.0
F12_Composition_Function_4,31,2863.1892365516474,2700.0
