rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue_raw,wilcoxon_pvalue_holm,mannwhitney_pvalue_raw,significancia
1,WOA,2.68,3535.329296,1840.390742,2933.601869,1959.459104,2887.463184,4183.195409,1855.925109,8144.606512,4.421737e-05,5.948144e-01,7.984104e-01,6.727643e-01,Similar (=) ns
2,Hybrid DDTW,2.97,3532.529734,1942.164049,2738.486063,2130.402762,2848.836731,4216.222737,1830.399635,8017.950244,4.326563e-05,1.000000e+00,1.000000e+00,1.000000e+00,=
3,PSO,3.16,3947.251652,2174.028503,2792.084620,3029.822955,3181.936242,4712.567062,1809.879414,8021.470052,1.187729e-04,1.886524e-01,5.659572e-01,4.641162e-01,Similar (=) ns
4,EHO,3.16,3829.465392,1767.135167,3830.716717,2612.809496,3207.387175,4451.543609,1824.819111,7473.160959,6.383103e-03,3.992052e-01,7.984104e-01,4.555681e-01,Similar (=) ns
5,GWO,4.06,5093.885833,2635.228745,4801.590188,5847.531175,4166.215766,6021.555900,2003.794135,8347.103870,7.785138e-05,1.766152e-02,7.064608e-02,1.374918e-02,Similar (=) ns
6,ACO,4.97,15608.376822,33620.129927,6944.202899,3455.301369,3773.203786,27443.549858,1903.335436,186059.024065,1.678030e-10,9.162351e-06,4.581176e-05,1.472942e-06,Mejor (+) ***
