rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,GA,1.74,55433.161290,177.597879,55406.000000,171.500000,55370.642150,55495.680431,55074.000000,55835.000000,4.547581e-01,1.155556e-03,7.474508e-03,Mejor (+) **
2,Hybrid DTW,3.03,55244.709677,276.381161,55249.000000,400.000000,55147.416214,55342.003140,54743.000000,55988.000000,3.016758e-01,1.000000e+00,1.000000e+00,=
3,WOA,3.29,55204.225806,116.222118,55198.000000,127.000000,55163.312554,55245.139059,54992.000000,55602.000000,3.157967e-02,3.271598e-01,4.991749e-01,Similar (=) ns
4,GWO,3.55,55193.354839,151.120162,55171.000000,151.500000,55140.156553,55246.553124,54991.000000,55616.000000,8.254821e-03,3.081742e-01,4.641106e-01,Similar (=) ns
5,SA,3.61,55152.193548,307.057586,55168.000000,462.500000,55044.101174,55260.285923,54713.000000,55922.000000,1.741193e-01,2.023112e-01,1.301566e-01,Similar (=) ns
6,EHO,6.10,54753.741935,198.799559,54809.000000,281.000000,54683.759244,54823.724627,54369.000000,55085.000000,2.075069e-01,5.122274e-08,3.816480e-09,Peor (-) ***
7,PSO,6.68,54586.032258,116.101818,54603.000000,165.000000,54545.161354,54626.903162,54346.000000,54907.000000,1.527705e-01,1.173503e-06,2.063115e-11,Peor (-) ***
8,ACO,8.00,52869.258065,324.339120,52886.000000,398.000000,52755.082134,52983.433995,52358.000000,53624.000000,3.487746e-01,9.313226e-10,1.401846e-11,Peor (-) ***
