rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,ACO,1.55,900.017544,0.082641,900.000000,0.000000,899.988452,900.046635,900.000000,900.454324,1.090588e-11,1.354798e-03,2.419315e-02,Mejor (+) **
2,Hybrid DTW,2.35,901.661776,7.580429,900.000120,0.094203,898.993265,904.330287,900.000000,942.245085,1.131694e-11,1.000000e+00,1.000000e+00,=
3,PSO,2.94,902.861574,6.533598,900.543852,1.257870,900.561575,905.161573,900.000000,931.491697,2.537989e-09,1.592602e-02,1.029791e-02,Peor (-) *
4,GWO,3.45,902.720300,7.590557,900.573146,0.641069,900.048224,905.392377,900.015683,936.005790,1.614855e-10,9.815162e-04,6.588634e-06,Peor (-) ***
5,EHO,4.74,984.083453,128.905335,927.995503,88.085908,938.705373,1029.461533,900.454324,1353.400235,2.779641e-07,5.122274e-08,4.410187e-10,Peor (-) ***
6,WOA,5.97,1774.894190,469.676303,1631.553830,532.085758,1609.555735,1940.232644,1131.509645,3040.461155,9.770796e-03,9.313226e-10,1.381409e-11,Peor (-) ***
