rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,ACO,1.19,600.238870,0.920769,600.009712,0.092460,599.914735,600.563005,600.000001,605.154210,2.154915e-11,7.096678e-07,1.199686e-07,Mejor (+) ***
2,Hybrid DTW,2.95,603.252574,3.657200,601.913215,5.407183,601.965143,604.540005,600.010978,613.195428,2.251422e-04,1.000000e+00,1.000000e+00,=
3,GWO,3.00,603.519268,3.656066,602.153962,4.498463,602.232237,604.806300,600.034335,611.571287,1.490497e-04,5.551384e-01,5.356152e-01,Similar (=) ns
4,PSO,3.35,606.579164,8.166518,603.910822,7.744931,603.704334,609.453993,600.036822,636.029417,3.028891e-06,1.156141e-01,5.035667e-02,Similar (=) ns
5,EHO,4.50,610.754948,7.226694,609.802494,10.965951,608.210961,613.298935,601.395117,627.667691,6.542083e-02,4.071512e-05,4.591566e-06,Peor (-) ***
6,WOA,6.00,642.164910,14.104227,640.945365,13.947853,637.199850,647.129970,617.336358,677.651750,5.055472e-01,9.313226e-10,1.401846e-11,Peor (-) ***
