rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,Hybrid DTW,2.10,2522.678432,65.770794,2500.558843,55.367352,2499.525377,2545.831488,2406.892406,2639.023659,3.119293e-05,1.000000e+00,1.000000e+00,=
2,ACO,2.52,2538.038196,59.831137,2500.480575,122.346489,2516.976056,2559.100335,2500.342819,2640.401361,4.076884e-08,1.953969e-01,7.460840e-01,Similar (=) ns
3,GWO,3.03,2589.451105,54.945240,2611.458107,67.135790,2570.108931,2608.793280,2500.332321,2664.134603,4.802018e-06,4.954077e-04,1.429865e-02,Peor (-) ***
4,PSO,3.58,2603.304604,126.900065,2613.624374,119.121459,2558.632432,2647.976776,2500.374067,3215.230675,8.716066e-09,1.611356e-04,2.808372e-04,Peor (-) ***
5,EHO,4.00,2610.018757,153.684613,2615.306918,132.985027,2555.917717,2664.119797,2500.345158,3150.071442,7.133793e-07,4.417949e-04,1.144935e-04,Peor (-) ***
6,WOA,5.77,2893.668025,475.538929,2658.908756,517.405162,2726.265771,3061.070278,2500.728494,3963.666654,5.148774e-06,9.313226e-10,4.721930e-09,Peor (-) ***
