rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,WOA,2.61,3535.329296,1840.390742,2933.601869,1959.459104,2887.463184,4183.195409,1855.925109,8144.606512,4.421737e-05,3.271496e-01,4.304627e-01,Similar (=) ns
2,PSO,3.00,3947.251652,2174.028503,2792.084620,3029.822955,3181.936242,4712.567062,1809.879414,8021.470052,1.187729e-04,9.768866e-01,7.248650e-01,Similar (=) ns
3,EHO,3.13,3829.465392,1767.135167,3830.716717,2612.809496,3207.387175,4451.543609,1824.819111,7473.160959,6.383103e-03,6.357008e-01,7.354493e-01,Similar (=) ns
4,Hybrid DTW,3.29,4014.983822,1995.222195,3602.732441,2901.657677,3312.612951,4717.354692,1810.459222,8017.429029,2.719236e-03,1.000000e+00,1.000000e+00,=
5,GWO,4.00,5093.885833,2635.228745,4801.590188,5847.531175,4166.215766,6021.555900,2003.794135,8347.103870,7.785138e-05,1.156141e-01,1.054395e-01,Similar (=) ns
6,ACO,4.97,15608.376822,33620.129927,6944.202899,3455.301369,3773.203786,27443.549858,1903.335436,186059.024065,1.678030e-10,2.824888e-05,3.082858e-05,Peor (-) ***
