rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,GA,1.52,24195.161290,83.689942,24201.000000,131.500000,24165.700222,24224.622359,24034.000000,24337.000000,2.648395e-01,1.681379e-04,9.127467e-06,Mejor (+) ***
2,ACO,3.19,24065.838710,113.053703,24033.000000,141.500000,24026.040822,24105.636597,23912.000000,24329.000000,3.806595e-02,8.831469e-01,3.278343e-01,Similar (=) ns
3,Hybrid DTW,3.39,24040.645161,124.976411,23988.000000,208.500000,23996.650166,24084.640156,23852.000000,24266.000000,1.676427e-02,1.000000e+00,1.000000e+00,=
4,GWO,4.26,23984.709677,91.980140,23972.000000,121.000000,23952.330240,24017.089114,23803.000000,24215.000000,8.270818e-01,8.285113e-02,9.950558e-02,Similar (=) ns
5,SA,4.39,23951.225806,134.379242,23964.000000,176.000000,23903.920767,23998.530846,23752.000000,24234.000000,2.758583e-01,1.726396e-02,1.575657e-02,Peor (-) *
6,WOA,4.61,23953.516129,76.442515,23953.000000,83.500000,23926.606346,23980.425912,23776.000000,24175.000000,3.919477e-01,4.351313e-03,1.103872e-02,Peor (-) **
7,EHO,6.71,23714.548387,173.814430,23702.000000,267.000000,23653.361121,23775.735654,23351.000000,24005.000000,5.723933e-01,1.916127e-06,3.214256e-09,Peor (-) ***
8,PSO,7.94,23297.451613,141.516981,23325.000000,195.000000,23247.633901,23347.269325,23039.000000,23625.000000,8.524293e-01,9.313226e-10,1.401846e-11,Peor (-) ***
