run,mejor_valor,n_switches,gap_optimo_pct,resultado_frente_optimo
1,2529.284382708487,7,9.96888620471683,Peor que el óptimo
2,2529.284382708487,5,9.96888620471683,Peor que el óptimo
3,2529.284382708487,9,9.96888620471683,Peor que el óptimo
4,2529.284382708487,7,9.96888620471683,Peor que el óptimo
5,2529.284382708487,9,9.96888620471683,Peor que el óptimo
6,2529.284382708487,8,9.96888620471683,Peor que el óptimo
7,2529.284382708487,7,9.96888620471683,Peor que el óptimo
8,2529.284382708487,9,9.96888620471683,Peor que el óptimo
9,2529.284382708487,9,9.96888620471683,Peor que el óptimo
10,2529.284382708487,9,9.96888620471683,Peor que el óptimo
11,2529.284382708487,7,9.96888620471683,Peor que el óptimo
12,2529.284382708487,8,9.96888620471683,Peor que el óptimo
13,2529.284382708487,6,9.96888620471683,Peor que el óptimo
14,2529.284382708487,6,9.96888620471683,Peor que el óptimo
15,2529.284382708487,7,9.96888620471683,Peor que el óptimo
16,2529.284382708487,7,9.96888620471683,Peor que el óptimo
17,2529.284382708487,8,9.96888620471683,Peor que el óptimo
18,2529.284382708487,9,9.96888620471683,Peor que el óptimo
19,2529.284382708487,8,9.96888620471683,Peor que el óptimo
20,2529.284382708487,7,9.96888620471683,Peor que el óptimo
21,2529.284382708487,7,9.96888620471683,Peor que el óptimo
22,2529.284382708487,6,9.96888620471683,Peor que el óptimo
23,2529.284382708487,8,9.96888620471683,Peor que el óptimo
24,2529.284382708487,6,9.96888620471683,Peor que el óptimo
25,2529.284382708487,7,9.96888620471683,Peor que el óptimo
26,2529.2843827085157,6,9.968886204718077,Peor que el óptimo
27,2529.284382708487,4,9.96888620471683,Peor que el óptimo
28,2529.284382708487,7,9.96888620471683,Peor que el óptimo
29,2529.284382708487,9,9.96888620471683,Peor que el óptimo
30,2529.284382708487,6,9.96888620471683,Peor que el óptimo
31,2529.284382708487,9,9.96888620471683,Peor que el óptimo
