iteracion,epoch,mh,tipo,fitness_best,fitness_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
1,1,WOA,poblacional,3270.785765931796,3270.785765931796,False,False,,,,,,,0,0,1,Llenando ventana
2,1,WOA,poblacional,3138.671050600227,3138.671050600227,False,False,,,,,,,0,0,2,Llenando ventana
3,1,WOA,poblacional,3084.6253092140696,3084.6253092140696,False,False,,,,,,,0,0,3,Llenando ventana
4,1,WOA,poblacional,3063.526004030609,3063.526004030609,False,False,,,,,,,0,0,4,Llenando ventana
5,1,WOA,poblacional,3007.2326691171775,3007.2326691171775,False,False,,,,,,,0,0,5,Llenando ventana
6,1,WOA,poblacional,2972.3235595531246,2972.3235595531246,False,False,,,,,,,0,0,6,Llenando ventana
7,1,WOA,poblacional,2957.0228368521243,2957.0228368521243,False,False,,,,,,,0,0,7,Llenando ventana
8,1,WOA,poblacional,2938.5368098125828,2938.5368098125828,False,False,,,,,,,0,0,8,Llenando ventana
9,1,WOA,poblacional,2938.365593348618,2938.365593348618,False,False,,,,,,,0,0,9,Llenando ventana
10,1,WOA,poblacional,2938.253129383241,2938.253129383241,False,False,,,,,,,0,0,10,Llenando ventana
11,1,WOA,poblacional,2935.6600145851335,2935.6600145851335,False,False,,,,,,,0,0,11,Llenando ventana
12,1,WOA,poblacional,2935.5938721716902,2935.5938721716902,False,False,,,,,,,0,0,12,Llenando ventana
13,1,WOA,poblacional,2933.589652182558,2933.589652182558,False,False,,,,,,,0,0,13,Llenando ventana
14,1,WOA,poblacional,2931.149630783195,2931.149630783195,False,False,,,,,,,0,0,14,Llenando ventana
15,1,WOA,poblacional,2924.3094263154,2924.3094263154,False,False,,,,,,,0,0,15,Llenando ventana
16,1,WOA,poblacional,2914.6877235932943,2914.6877235932943,False,False,,,,,,,0,0,16,Llenando ventana
17,1,WOA,poblacional,2914.0076905128926,2914.0076905128926,False,False,,,,,,,0,0,17,Llenando ventana
18,1,WOA,poblacional,2912.464221749693,2912.464221749693,False,False,,,,,,,0,0,18,Llenando ventana
19,1,WOA,poblacional,2910.834676340701,2910.834676340701,False,False,,,,,,,0,0,19,Llenando ventana
20,1,WOA,poblacional,2907.6673043339933,2907.6673043339933,False,False,,,,,,,0,0,20,Llenando ventana
21,1,WOA,poblacional,2906.5821579268686,2906.5821579268686,False,False,,,,,,,0,0,21,Llenando ventana
22,1,WOA,poblacional,2906.546229230189,2906.546229230189,False,False,,,,,,,0,0,22,Llenando ventana
23,1,WOA,poblacional,2906.537547363303,2906.537547363303,False,False,,,,,,,0,0,23,Llenando ventana
24,1,WOA,poblacional,2906.3507353538976,2906.3507353538976,False,False,,,,,,,0,0,24,Llenando ventana
25,1,WOA,poblacional,2905.908475167418,2905.908475167418,False,False,,,,,,,0,0,25,Llenando ventana
26,1,WOA,poblacional,2905.835095857446,2905.835095857446,False,False,,,,,,,0,0,26,Llenando ventana
27,1,WOA,poblacional,2905.66852369758,2905.66852369758,False,False,,,,,,,0,0,27,Llenando ventana
28,1,WOA,poblacional,2905.563383111395,2905.563383111395,False,False,,,,,,,0,0,28,Llenando ventana
29,1,WOA,poblacional,2905.4888724784905,2905.4888724784905,False,False,,,,,,,0,0,29,Llenando ventana
30,1,WOA,poblacional,2905.4032316067214,2905.4032316067214,False,False,,,,,,,0,0,30,Llenando ventana
31,1,WOA,poblacional,2905.3396129947723,2905.3396129947723,False,False,,,,,,,0,0,31,Llenando ventana
32,1,WOA,poblacional,2905.201076262261,2905.201076262261,False,False,,,,,,,0,0,32,Llenando ventana
33,1,WOA,poblacional,2905.187243111525,2905.187243111525,False,False,,,,,,,0,0,33,Llenando ventana
34,1,WOA,poblacional,2905.0676032943043,2905.0676032943043,False,False,,,,,,,0,0,34,Llenando ventana
35,1,WOA,poblacional,2904.983414962873,2904.983414962873,False,False,,,,,,,0,0,35,Llenando ventana
36,1,WOA,poblacional,2904.6966968861457,2904.6966968861457,False,False,,,,,,,0,0,36,Llenando ventana
37,1,WOA,poblacional,2904.614836101315,2904.614836101315,False,False,,,,,,,0,0,37,Llenando ventana
38,1,WOA,poblacional,2904.5574436835427,2904.5574436835427,False,False,,,,,,,0,0,38,Llenando ventana
39,1,WOA,poblacional,2904.47969632534,2904.47969632534,False,False,,,,,,,0,0,39,Llenando ventana
40,1,WOA,poblacional,2904.387657850547,2904.387657850547,False,False,,,,,,,0,0,40,Llenando ventana
41,1,WOA,poblacional,2904.3845373139893,2904.3845373139893,False,False,,,,,,,0,0,41,Llenando ventana
42,1,WOA,poblacional,2904.3377401751845,2904.3377401751845,False,False,,,,,,,0,0,42,Llenando ventana
43,1,WOA,poblacional,2904.2771589590075,2904.2771589590075,False,False,,,,,,,0,0,43,Llenando ventana
44,1,WOA,poblacional,2904.2771589590075,2904.2771589590075,False,False,,,,,,,1,0,44,Llenando ventana
45,1,WOA,poblacional,2904.2501588223986,2904.2501588223986,False,False,,,,,,,0,0,45,Llenando ventana
46,1,WOA,poblacional,2904.246665495024,2904.246665495024,False,False,,,,,,,0,0,46,Llenando ventana
47,1,WOA,poblacional,2904.217524676538,2904.217524676538,False,False,,,,,,,0,0,47,Llenando ventana
48,1,WOA,poblacional,2904.1867521424742,2904.1867521424742,False,False,,,,,,,0,0,48,Llenando ventana
49,1,WOA,poblacional,2904.150074621712,2904.150074621712,False,False,,,,,,,0,0,49,Llenando ventana
50,1,WOA,poblacional,2904.1104156132637,2904.1104156132637,False,False,,,,,,,0,0,50,Llenando ventana
51,1,WOA,poblacional,2904.108313497226,2904.108313497226,False,False,,,,,,,0,0,51,Llenando ventana
52,1,WOA,poblacional,2904.0892434665193,2904.0892434665193,False,False,,,,,,,0,0,52,Llenando ventana
53,1,WOA,poblacional,2904.0492850911132,2904.0492850911132,False,False,,,,,,,0,0,53,Llenando ventana
54,1,WOA,poblacional,2903.9951734894016,2903.9951734894016,False,False,,,,,,,0,0,54,Llenando ventana
55,1,WOA,poblacional,2903.972483649713,2903.972483649713,False,False,,,,,,,0,0,55,Llenando ventana
56,1,WOA,poblacional,2903.9489013330885,2903.9489013330885,False,False,,,,,,,0,0,56,Llenando ventana
57,1,WOA,poblacional,2903.9333263476015,2903.9333263476015,False,False,,,,,,,0,0,57,Llenando ventana
58,1,WOA,poblacional,2903.883350207091,2903.883350207091,False,False,,,,,,,0,0,58,Llenando ventana
59,1,WOA,poblacional,2903.8676029619805,2903.8676029619805,False,False,,,,,,,0,0,59,Llenando ventana
60,1,WOA,poblacional,2903.831706836669,2903.831706836669,False,False,,,,,,,0,0,60,Llenando ventana
61,1,WOA,poblacional,2903.814176964159,2903.814176964159,False,False,,,,,,,0,0,61,Llenando ventana
62,1,WOA,poblacional,2903.808704194923,2903.808704194923,False,False,,,,,,,0,0,62,Llenando ventana
63,1,WOA,poblacional,2903.804209899032,2903.804209899032,False,False,,,,,,,0,0,63,Llenando ventana
64,1,WOA,poblacional,2903.7962972404493,2903.7962972404493,False,False,,,,,,,0,0,64,Llenando ventana
65,1,WOA,poblacional,2903.789877335771,2903.789877335771,False,False,,,,,,,0,0,65,Llenando ventana
66,1,WOA,poblacional,2903.7525434035197,2903.7525434035197,False,False,,,,,,,0,0,66,Llenando ventana
67,1,WOA,poblacional,2903.743163232392,2903.743163232392,False,False,,,,,,,0,0,67,Llenando ventana
68,1,WOA,poblacional,2903.722711508505,2903.722711508505,False,False,,,,,,,0,0,68,Llenando ventana
69,1,WOA,poblacional,2903.684384848251,2903.684384848251,False,False,,,,,,,0,0,69,Llenando ventana
70,1,WOA,poblacional,2903.6526990777306,2903.6526990777306,False,False,,,,,,,0,0,70,Llenando ventana
71,1,WOA,poblacional,2903.639803963843,2903.639803963843,False,False,,,,,,,0,0,71,Llenando ventana
