iteracion,epoch,mh,tipo,fitness_best,fitness_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
1,1,GA,poblacional,22359.0,22359.0,False,False,,,,,,,0,0,1,Llenando ventana
2,1,GA,poblacional,22431.0,22431.0,False,False,,,,,,,0,0,2,Llenando ventana
3,1,GA,poblacional,22431.0,22431.0,False,False,,,,,,,1,0,3,Llenando ventana
4,1,GA,poblacional,22556.0,22556.0,False,False,,,,,,,0,0,4,Llenando ventana
5,1,GA,poblacional,22559.0,22559.0,False,False,,,,,,,0,0,5,Llenando ventana
6,1,GA,poblacional,23385.0,23385.0,False,False,,,,,,,0,0,6,Llenando ventana
7,1,GA,poblacional,23385.0,23385.0,False,False,,,,,,,1,0,7,Llenando ventana
8,1,GA,poblacional,23399.0,23399.0,False,False,,,,,,,0,0,8,Llenando ventana
9,1,GA,poblacional,23399.0,23399.0,False,False,,,,,,,1,0,9,Llenando ventana
10,1,GA,poblacional,23399.0,23399.0,False,False,,,,,,,2,0,10,Llenando ventana
11,1,GA,poblacional,23416.0,23416.0,False,False,,,,,,,0,0,11,Llenando ventana
12,1,GA,poblacional,23416.0,23416.0,False,False,,,,,,,1,0,12,Llenando ventana
13,1,GA,poblacional,23416.0,23416.0,False,False,,,,,,,2,0,13,Llenando ventana
14,1,GA,poblacional,23416.0,23416.0,False,False,,,,,,,3,0,14,Llenando ventana
15,1,GA,poblacional,23416.0,23416.0,False,False,,,,,,,4,0,15,Llenando ventana
16,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,0,0,16,Llenando ventana
17,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,1,0,17,Llenando ventana
18,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,2,0,18,Llenando ventana
19,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,3,0,19,Llenando ventana
20,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,4,0,20,Llenando ventana
21,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,5,0,21,Llenando ventana
22,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,6,0,22,Llenando ventana
23,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,7,0,23,Llenando ventana
24,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,8,0,24,Llenando ventana
25,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,9,0,25,Llenando ventana
26,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,10,0,26,Llenando ventana
27,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,11,0,27,Llenando ventana
28,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,12,0,28,Llenando ventana
29,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,13,0,29,Llenando ventana
30,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,14,0,30,Llenando ventana
31,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,15,0,31,Llenando ventana
32,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,16,0,32,Llenando ventana
33,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,17,0,33,Llenando ventana
34,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,18,0,34,Llenando ventana
35,1,GA,poblacional,23480.0,23480.0,False,False,,,,,,,19,0,35,Llenando ventana
36,1,GA,poblacional,23566.0,23566.0,False,False,,,,,,,0,0,36,Llenando ventana
37,1,GA,poblacional,23566.0,23566.0,False,False,,,,,,,1,0,37,Llenando ventana
38,1,GA,poblacional,23566.0,23566.0,False,False,,,,,,,2,0,38,Llenando ventana
39,1,GA,poblacional,23566.0,23566.0,False,False,,,,,,,3,0,39,Llenando ventana
40,1,GA,poblacional,23593.0,23593.0,True,False,1236.1000000000058,1234.0,2.1000000000058208,4.0,20.0,12.0,0,0,40,Explotacion activa
41,1,GA,poblacional,23608.0,23608.0,True,False,1179.099999999984,1177.0,2.099999999983993,4.0,20.0,12.0,0,0,41,Explotacion activa
42,1,GA,poblacional,23630.0,23630.0,True,False,1200.9000000000087,1199.0,1.9000000000087311,4.0,20.0,12.0,0,0,42,Explotacion activa
43,1,GA,poblacional,23630.0,23630.0,True,False,1076.099999999984,1074.0,2.099999999983993,4.0,20.0,12.0,1,0,43,Explotacion activa
44,1,GA,poblacional,23630.0,23630.0,True,False,1073.3000000000175,1071.0,2.3000000000174623,4.0,20.0,12.0,2,0,44,Explotacion activa
45,1,GA,poblacional,23630.0,23630.0,True,False,247.49999999999272,245.0,2.499999999992724,4.0,20.0,12.0,3,0,45,Explotacion activa
46,1,GA,poblacional,23630.0,23630.0,True,False,247.49999999999272,245.0,2.499999999992724,4.0,20.0,12.0,4,0,46,Explotacion activa
47,1,GA,poblacional,23630.0,23630.0,True,False,233.69999999998254,231.0,2.6999999999825377,4.0,20.0,12.0,5,0,47,Explotacion activa
48,1,GA,poblacional,23630.0,23630.0,True,False,233.6999999999898,231.0,2.6999999999898137,4.0,20.0,12.0,6,0,48,Explotacion activa
49,1,GA,poblacional,23630.0,23630.0,True,False,233.70000000001164,231.0,2.7000000000116415,240.79999999999998,1106.999999999984,2.5599999999896683,7,0,49,Explotacion activa
50,1,GA,poblacional,23630.0,23630.0,True,False,216.8999999999869,214.0,2.8999999999869033,231.0,1076.099999999984,2.6999999999825377,8,0,50,Explotacion activa
51,1,GA,poblacional,23630.0,23630.0,True,False,216.8999999999869,214.0,2.8999999999869033,231.0,1075.259999999994,2.699999999987631,9,0,51,Explotacion activa
52,1,GA,poblacional,23630.0,23630.0,True,False,216.8999999999869,214.0,2.8999999999869033,231.0,1074.4200000000042,2.699999999998545,10,0,52,Explotacion activa
53,1,GA,poblacional,23630.0,23630.0,True,False,216.89999999999418,214.0,2.8999999999941792,229.3,1073.580000000014,2.7200000000091675,11,0,53,Explotacion activa
54,1,GA,poblacional,23630.0,23630.0,True,False,216.90000000000873,214.0,2.900000000008731,217.4,908.1400000000117,2.859999999991851,12,0,54,Explotacion activa
55,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999127,150.0,3.099999999991269,214.0,660.4000000000051,2.8999999999869033,13,0,55,Explotacion activa
56,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999127,150.0,3.099999999991269,214.0,412.6599999999971,2.8999999999869033,14,0,56,Explotacion activa
57,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999127,150.0,3.099999999991269,214.0,247.49999999999272,2.8999999999869033,15,1,57,Explotacion activa
58,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999854,150.0,3.099999999998545,214.0,247.49999999999272,2.8999999999912687,16,2,58,Explotacion activa
59,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999127,150.0,3.099999999991269,214.0,247.49999999999272,2.8999999999985446,17,3,59,Explotacion activa
60,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999127,150.0,3.099999999991269,214.0,247.49999999999272,2.900000000008731,18,4,60,Explotacion activa
61,1,GA,poblacional,23630.0,23630.0,True,False,153.09999999999127,150.0,3.099999999991269,169.2,243.3599999999984,3.0399999999965073,19,5,61,Explotacion activa
