rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,SA,1.71,58161.967742,154.029106,58171.000000,165.500000,58107.745431,58216.190052,57796.000000,58417.000000,4.506067e-01,8.848088e-01,8.880364e-01,Similar (=) ns
2,Hybrid DTW,1.94,58150.290323,189.480376,58138.000000,300.000000,58083.588229,58216.992416,57674.000000,58425.000000,8.576900e-02,1.000000e+00,1.000000e+00,=
3,GA,2.90,57970.774194,175.705760,57941.000000,255.500000,57908.921129,58032.627258,57598.000000,58401.000000,5.105955e-01,3.082052e-03,2.659436e-04,Peor (-) **
4,GWO,4.23,57737.967742,200.397186,57731.000000,286.000000,57667.422643,57808.512840,57422.000000,58222.000000,1.793093e-01,2.859160e-07,1.090782e-08,Peor (-) ***
5,WOA,4.23,57731.387097,165.818310,57740.000000,194.000000,57673.014675,57789.759518,57417.000000,58058.000000,5.673930e-01,2.325272e-06,1.542479e-09,Peor (-) ***
6,EHO,6.32,56481.193548,408.362537,56611.000000,628.500000,56337.439158,56624.947939,55600.000000,57190.000000,2.046910e-01,9.313226e-10,1.400201e-11,Peor (-) ***
7,ACO,6.79,56177.096774,214.230928,56185.000000,274.500000,56101.681834,56252.511715,55582.000000,56551.000000,4.892075e-01,1.173503e-06,1.400201e-11,Peor (-) ***
8,PSO,7.89,55876.903226,148.814281,55884.000000,129.500000,55824.516671,55929.289780,55496.000000,56261.000000,6.358065e-02,1.173503e-06,1.399379e-11,Peor (-) ***
