rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,WOA,2.79,21653.096774,78.108623,21647.000000,124.500000,21625.600477,21680.593071,21484.000000,21772.000000,1.457929e-01,2.243048e-01,7.238390e-01,Similar (=) ns
2,GWO,2.89,21651.451613,75.251507,21647.000000,112.000000,21624.961097,21677.942129,21498.000000,21772.000000,7.630658e-02,3.538159e-01,8.595693e-01,Similar (=) ns
3,GA,2.95,21619.193548,160.842453,21649.000000,136.500000,21562.572760,21675.814337,21250.000000,21772.000000,7.039452e-06,7.330854e-01,7.952382e-01,Similar (=) ns
4,Hybrid DTW,3.26,21608.935484,152.650786,21649.000000,124.500000,21555.198379,21662.672589,21250.000000,21772.000000,1.082408e-04,1.000000e+00,1.000000e+00,=
5,SA,5.15,21506.580645,137.724308,21520.000000,174.500000,21458.098054,21555.063236,21250.000000,21772.000000,1.982912e-01,6.653403e-03,8.487313e-04,Peor (-) **
6,EHO,5.32,21474.677419,155.537645,21520.000000,212.500000,21419.924063,21529.430775,21155.000000,21707.000000,4.511589e-02,3.389300e-03,2.402599e-04,Peor (-) **
7,PSO,6.48,21362.000000,123.996505,21328.000000,213.000000,21318.349958,21405.650042,21250.000000,21644.000000,1.939316e-04,8.362703e-06,1.029130e-07,Peor (-) ***
8,ACO,7.16,21294.000000,126.280376,21320.000000,143.000000,21249.545975,21338.454025,20988.000000,21598.000000,3.449865e-01,1.275912e-07,1.221366e-08,Peor (-) ***
