rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,SA,1.48,114082.129032,485.818261,114227.000000,508.000000,113911.108183,114253.149882,112950.000000,115008.000000,1.237859e-01,1.353104e-01,2.076463e-01,Similar (=) ns
2,Hybrid DTW,1.77,113874.354839,548.740470,113942.000000,959.500000,113681.183711,114067.525966,112989.000000,115029.000000,1.019784e-01,1.000000e+00,1.000000e+00,=
3,GA,2.81,113258.419355,326.626777,113264.000000,438.500000,113143.438109,113373.400601,112431.000000,113936.000000,7.822891e-01,4.619360e-06,1.869435e-05,Peor (-) ***
4,GWO,4.23,112547.322581,237.271769,112560.000000,372.000000,112463.796656,112630.848505,111976.000000,112935.000000,4.015241e-01,9.313226e-10,1.400201e-11,Peor (-) ***
5,WOA,4.87,112257.870968,564.781772,112348.000000,288.500000,112059.052878,112456.689057,110054.000000,113012.000000,8.300079e-06,9.313226e-10,1.543802e-11,Peor (-) ***
6,PSO,6.10,111544.967742,219.994619,111544.000000,223.500000,111467.523830,111622.411654,111125.000000,111982.000000,3.517195e-01,9.313226e-10,1.400201e-11,Peor (-) ***
7,EHO,6.74,111113.838710,357.980828,111094.000000,503.000000,110987.820010,111239.857409,110383.000000,111817.000000,9.369964e-01,9.313226e-10,1.399379e-11,Peor (-) ***
8,ACO,8.00,109066.161290,569.187497,109032.000000,769.500000,108865.792269,109266.530311,108058.000000,110357.000000,5.687834e-01,1.173503e-06,1.401024e-11,Peor (-) ***
