rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,ACO,1.65,900.020432,0.083566,900.000000,0.000000,899.991014,900.049849,900.000000,900.454324,2.433082e-11,1.468109e-03,1.668674e-02,Mejor (+) **
2,Hybrid DTW,2.26,909.971278,54.732012,900.000002,0.044804,890.704165,929.238390,900.000000,1204.864789,4.910484e-12,1.000000e+00,1.000000e+00,=
3,PSO,2.84,901.039608,1.247313,900.454324,1.500606,900.600520,901.478695,900.000000,904.453670,7.983067e-05,8.379876e-03,4.147935e-03,Mejor (+) **
4,GWO,3.77,905.148792,11.602828,900.611148,2.157084,901.064290,909.233293,900.076186,953.878369,2.802921e-09,6.266404e-05,8.130576e-08,Mejor (+) ***
5,EHO,4.52,942.258965,66.361752,911.704274,50.816562,918.897877,965.620053,900.000000,1159.195649,4.495723e-07,2.989545e-06,6.665988e-08,Peor (-) ***
6,WOA,5.97,1482.675898,440.872772,1388.529592,398.420921,1327.477047,1637.874749,1001.364064,3224.565647,2.116819e-05,9.313226e-10,3.326482e-11,Peor (-) ***
