rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,WOA,2.42,21749.225806,36.338877,21772.000000,53.000000,21736.433563,21762.018050,21649.000000,21772.000000,4.052661e-07,3.068070e-04,7.753993e-05,Mejor (+) ***
2,GWO,2.73,21735.129032,43.425601,21772.000000,65.000000,21719.842075,21750.415990,21649.000000,21772.000000,2.428866e-05,1.923438e-03,1.317313e-03,Mejor (+) **
3,GA,2.87,21722.096774,58.807797,21735.000000,109.500000,21701.394878,21742.798671,21601.000000,21772.000000,2.942254e-05,1.048876e-02,1.229138e-02,Mejor (+) *
4,Hybrid DTW,3.92,21678.129032,72.055877,21649.000000,152.500000,21652.763462,21703.494603,21582.000000,21772.000000,5.269315e-04,1.000000e+00,1.000000e+00,=
5,SA,4.81,21628.870968,95.748539,21617.000000,107.000000,21595.164955,21662.576981,21347.000000,21772.000000,7.871582e-03,4.426165e-02,1.487848e-02,Peor (-) *
6,EHO,5.24,21601.838710,132.296913,21644.000000,203.500000,21555.266705,21648.410715,21290.000000,21772.000000,6.109651e-02,4.581820e-03,2.416453e-02,Peor (-) **
7,PSO,6.89,21481.774194,140.035165,21520.000000,157.000000,21432.478120,21531.070267,21250.000000,21772.000000,7.663690e-03,6.519258e-08,9.680601e-09,Peor (-) ***
8,ACO,7.13,21462.032258,123.806700,21438.000000,181.500000,21418.449032,21505.615484,21267.000000,21829.000000,1.491074e-01,4.968709e-06,2.608390e-09,Peor (-) ***
