funcion,run,mejor_valor,valor_optimo
F3_Shifted_Rotated_Expanded_Schaffers_F7,27,604.1905179273776,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,28,600.1463177396587,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,29,606.0698395586578,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,30,602.1608846444192,600.0
F3_Shifted_Rotated_Expanded_Schaffers_F7,31,604.2679917250921,600.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,1,812.0000000001648,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,2,809.2741001318363,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,3,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,4,820.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,5,818.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,6,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,7,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,8,808.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,9,814.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,10,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,11,819.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,12,817.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,13,826.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,14,824.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,15,824.7220930572149,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,16,812.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,17,827.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,18,813.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,19,810.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,20,819.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,21,819.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,22,814.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,23,816.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,24,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,25,821.0000000000257,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,26,815.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,27,822.0000000000323,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,28,811.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,29,813.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,30,813.0,800.0
F4_Shifted_Rotated_NonContinuous_Rastrigin,31,812.0,800.0
F5_Shifted_Rotated_Levy,1,902.1820708950876,900.0
F5_Shifted_Rotated_Levy,2,900.9086480371819,900.0
F5_Shifted_Rotated_Levy,3,900.0000000000008,900.0
F5_Shifted_Rotated_Levy,4,900.0000685952981,900.0
F5_Shifted_Rotated_Levy,5,920.1129721778807,900.0
F5_Shifted_Rotated_Levy,6,900.0000000000002,900.0
F5_Shifted_Rotated_Levy,7,900.0000000000189,900.0
F5_Shifted_Rotated_Levy,8,900.0000000000003,900.0
F5_Shifted_Rotated_Levy,9,900.179056500833,900.0
F5_Shifted_Rotated_Levy,10,900.000000000001,900.0
F5_Shifted_Rotated_Levy,11,900.0000000000001,900.0
F5_Shifted_Rotated_Levy,12,900.0000000000001,900.0
F5_Shifted_Rotated_Levy,13,900.0000000000005,900.0
F5_Shifted_Rotated_Levy,14,900.0000000000001,900.0
F5_Shifted_Rotated_Levy,15,924.7449107437017,900.0
F5_Shifted_Rotated_Levy,16,900.0895282504165,900.0
F5_Shifted_Rotated_Levy,17,900.0000072648548,900.0
F5_Shifted_Rotated_Levy,18,900.4543240185911,900.0
F5_Shifted_Rotated_Levy,19,900.5438522690184,900.0
F5_Shifted_Rotated_Levy,20,900.0000000000002,900.0
F5_Shifted_Rotated_Levy,21,900.0000000000002,900.0
F5_Shifted_Rotated_Levy,22,900.0000000000006,900.0
F5_Shifted_Rotated_Levy,23,900.000001073707,900.0
F5_Shifted_Rotated_Levy,24,900.0000896629975,900.0
F5_Shifted_Rotated_Levy,25,900.0895282504167,900.0
F5_Shifted_Rotated_Levy,26,900.0002933654586,900.0
F5_Shifted_Rotated_Levy,27,900.5438522691818,900.0
F5_Shifted_Rotated_Levy,28,900.0004476922174,900.0
F5_Shifted_Rotated_Levy,29,900.4543240185915,900.0
F5_Shifted_Rotated_Levy,30,900.0000000000014,900.0
F5_Shifted_Rotated_Levy,31,901.5420285566057,900.0
F6_Hybrid_Function_1,1,1934.5945400087041,1800.0
F6_Hybrid_Function_1,2,1846.429084787387,1800.0
F6_Hybrid_Function_1,3,3869.960735875427,1800.0
F6_Hybrid_Function_1,4,2078.0965666590973,1800.0
F6_Hybrid_Function_1,5,2400.0676564960613,1800.0
F6_Hybrid_Function_1,6,5006.221779292926,1800.0
F6_Hybrid_Function_1,7,2790.8609257957537,1800.0
