rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue_raw,wilcoxon_pvalue_holm,mannwhitney_pvalue_raw,significancia
1,Hybrid DDTW,2.03,2522.829709,46.354958,2500.528814,0.336960,2506.511540,2539.147877,2500.281271,2625.648477,3.662749e-09,1.000000e+00,1.000000e+00,1.000000e+00,=
2,ACO,2.55,2538.038196,59.831137,2500.480575,122.346489,2516.976056,2559.100335,2500.342819,2640.401361,4.076884e-08,2.638926e-01,2.638926e-01,9.663108e-01,Similar (=) ns
3,GWO,3.06,2589.451105,54.945240,2611.458107,67.135790,2570.108931,2608.793280,2500.332321,2664.134603,4.802018e-06,2.370365e-04,4.740730e-04,3.729411e-03,Mejor (+) ***
4,PSO,3.61,2603.304604,126.900065,2613.624374,119.121459,2558.632432,2647.976776,2500.374067,3215.230675,8.716066e-09,1.967791e-05,7.871166e-05,1.359643e-05,Mejor (+) ***
5,EHO,3.97,2610.018757,153.684613,2615.306918,132.985027,2555.917717,2664.119797,2500.345158,3150.071442,7.133793e-07,9.619538e-05,2.885861e-04,1.545356e-05,Mejor (+) ***
6,WOA,5.77,2893.668025,475.538929,2658.908756,517.405162,2726.265771,3061.070278,2500.728494,3963.666654,5.148774e-06,9.313226e-10,4.656613e-09,1.087402e-09,Mejor (+) ***
