rank,algoritmo,mean_rank,media,std,mediana,iqr,ci95_low,ci95_high,min,max,shapiro_pvalue,wilcoxon_pvalue,mannwhitney_pvalue,significancia
1,Hybrid DTW,1.82,4300.999618,12.425288,4297.789639,0.000000,4296.625589,4305.373648,4297.789639,4347.544319,2.584772e-11,1.000000e+00,1.000000e+00,=
2,EHO,2.65,4629.902316,745.579790,4297.789639,199.518611,4367.438552,4892.366079,4297.789639,7581.049890,6.661318e-09,3.977270e-03,1.762078e-03,Peor (-) **
3,ACO,2.77,4418.136840,244.034375,4347.544319,49.754681,4332.230299,4504.043380,4297.789639,5146.154104,8.676294e-09,4.188922e-04,8.924928e-05,Peor (-) ***
4,GWO,3.27,5036.848208,1503.949925,4347.544319,568.725136,4507.418142,5566.278273,4297.789639,10416.130687,1.463116e-08,7.024069e-05,2.276991e-07,Peor (-) ***
5,PSO,4.98,44481.213695,175832.873848,8218.460586,10702.259918,-17416.598476,106379.025865,4297.789639,989641.121714,1.006464e-11,2.535591e-06,2.086253e-11,Peor (-) ***
6,WOA,5.50,96059.100728,180983.337252,14664.610378,17758.556640,32348.189508,159770.011948,4297.789639,500717.892942,3.888707e-09,1.659400e-06,4.891251e-12,Peor (-) ***
